Total Score,Feasibility,Generation,Input,Variant
13.9711,Infeasible,69,2,4
13.9711,Infeasible,69,2,4
7.0,Feasible,69,2,4
7.0,Feasible,69,2,4
13.0,Feasible,69,2,4
13.9711,Infeasible,69,2,4
18.9799,Infeasible,69,2,4
13.0,Feasible,69,2,4
13.0,Feasible,70,2,4
18.9799,Infeasible,70,2,4
18.9799,Infeasible,70,2,4
13.0,Feasible,70,2,4
7.0,Feasible,70,2,4
13.0,Feasible,70,2,4
13.9711,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
13.0,Feasible,70,2,4
18.9799,Infeasible,70,2,4
7.0,Feasible,70,2,4
13.0,Feasible,70,2,4
13.9711,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
7.0,Feasible,70,2,4
13.9711,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
13.0,Feasible,70,2,4
13.9711,Infeasible,70,2,4
6.0,Feasible,70,2,4
,Infeasible,70,2,4
18.9799,Infeasible,70,2,4
-3.0,Infeasible,70,2,4
13.9711,Infeasible,70,2,4
,Infeasible,70,2,4
7.0,Feasible,70,2,4
13.9711,Infeasible,70,2,4
13.0,Feasible,70,2,4
18.9799,Infeasible,70,2,4
13.0,Feasible,70,2,4
7.0,Feasible,70,2,4
18.9799,Infeasible,71,2,4
13.9711,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
,Infeasible,71,2,4
13.0,Feasible,71,2,4
13.0,Feasible,71,2,4
13.9711,Infeasible,71,2,4
13.0,Feasible,71,2,4
13.9711,Infeasible,71,2,4
13.9711,Infeasible,71,2,4
6.0,Feasible,71,2,4
7.0,Feasible,71,2,4
18.9799,Infeasible,71,2,4
13.0,Feasible,71,2,4
18.9799,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
7.0,Feasible,71,2,4
13.9711,Infeasible,71,2,4
7.0,Feasible,71,2,4
18.9799,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
13.0,Feasible,71,2,4
18.9799,Infeasible,71,2,4
13.0,Feasible,71,2,4
7.0,Feasible,71,2,4
7.0,Feasible,71,2,4
13.9711,Infeasible,71,2,4
13.0,Feasible,71,2,4
13.0,Feasible,71,2,4
-4.0,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
18.9799,Infeasible,71,2,4
13.0,Feasible,71,2,4
6.0,Feasible,71,2,4
13.9711,Infeasible,71,2,4
13.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.9711,Infeasible,72,2,4
13.9711,Infeasible,72,2,4
6.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.9711,Infeasible,72,2,4
18.9799,Infeasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
13.9711,Infeasible,72,2,4
6.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.9711,Infeasible,72,2,4
13.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
18.9799,Infeasible,72,2,4
7.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.9711,Infeasible,72,2,4
7.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
13.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
13.9711,Infeasible,72,2,4
7.0,Feasible,72,2,4
-3.0,Infeasible,72,2,4
7.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
18.9799,Infeasible,72,2,4
7.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
7.0,Feasible,72,2,4
18.9799,Infeasible,72,2,4
13.9711,Infeasible,72,2,4
13.9711,Infeasible,72,2,4
7.0,Feasible,73,2,4
18.9799,Infeasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
18.9799,Infeasible,73,2,4
13.0,Feasible,73,2,4
18.9799,Infeasible,73,2,4
,Infeasible,73,2,4
13.9711,Infeasible,73,2,4
13.0,Feasible,73,2,4
13.9711,Infeasible,73,2,4
7.0,Feasible,73,2,4
-45.0,Infeasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.9711,Infeasible,73,2,4
18.9799,Infeasible,73,2,4
13.9711,Infeasible,73,2,4
18.9799,Infeasible,73,2,4
7.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
6.0,Feasible,73,2,4
7.0,Feasible,73,2,4
-44.02889999999999,Infeasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
18.9799,Infeasible,73,2,4
7.0,Feasible,73,2,4
7.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
7.0,Feasible,73,2,4
7.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.0,Feasible,73,2,4
13.9711,Infeasible,73,2,4
13.0,Feasible,73,2,4
7.0,Feasible,73,2,4
13.9711,Infeasible,73,2,4
18.9799,Infeasible,73,2,4
13.0,Feasible,73,2,4
18.9799,Infeasible,73,2,4
13.0,Feasible,74,2,4
7.0,Feasible,74,2,4
-45.0,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.0,Feasible,74,2,4
18.9799,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,74,2,4
13.0,Feasible,74,2,4
7.0,Feasible,74,2,4
18.9799,Infeasible,74,2,4
18.9799,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,74,2,4
13.9711,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,74,2,4
13.9711,Infeasible,74,2,4
13.9711,Infeasible,74,2,4
-45.0,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,74,2,4
13.9711,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.0,Feasible,74,2,4
18.9799,Infeasible,74,2,4
18.9799,Infeasible,74,2,4
18.9799,Infeasible,74,2,4
7.0,Feasible,74,2,4
7.0,Feasible,74,2,4
18.9799,Infeasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,74,2,4
6.0,Feasible,74,2,4
13.0,Feasible,74,2,4
13.0,Feasible,74,2,4
18.9799,Infeasible,74,2,4
,Infeasible,74,2,4
7.0,Feasible,74,2,4
13.0,Feasible,74,2,4
13.9711,Infeasible,75,2,4
13.0,Feasible,75,2,4
13.0,Feasible,75,2,4
13.0,Feasible,75,2,4
7.0,Feasible,75,2,4
6.0,Feasible,75,2,4
13.0,Feasible,75,2,4
7.0,Feasible,75,2,4
18.9799,Infeasible,75,2,4
13.0,Feasible,75,2,4
13.0,Feasible,75,2,4
13.0,Feasible,75,2,4
7.0,Feasible,75,2,4
13.0,Feasible,75,2,4
7.0,Feasible,75,2,4
13.0,Feasible,75,2,4
7.0,Feasible,75,2,4
7.0,Feasible,75,2,4
6.0,Feasible,75,2,4
13.9711,Infeasible,75,2,4
6.0,Feasible,75,2,4
13.9711,Infeasible,75,2,4
18.9799,Infeasible,75,2,4
13.0,Feasible,75,2,4
13.0,Feasible,75,2,4
13.9711,Infeasible,75,2,4
6.0,Feasible,75,2,4
13.0,Feasible,75,2,4
18.9799,Infeasible,75,2,4
18.9799,Infeasible,75,2,4
7.0,Feasible,75,2,4
7.0,Feasible,75,2,4
13.0,Feasible,75,2,4
18.9799,Infeasible,75,2,4
18.9799,Infeasible,75,2,4
13.9711,Infeasible,75,2,4
6.0,Feasible,75,2,4
13.0,Feasible,75,2,4
13.9711,Infeasible,75,2,4
6.0,Feasible,76,2,4
13.9711,Infeasible,76,2,4
13.9711,Infeasible,76,2,4
13.0,Feasible,76,2,4
13.0,Feasible,76,2,4
13.9711,Infeasible,76,2,4
13.9711,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
13.0,Feasible,76,2,4
7.0,Feasible,76,2,4
13.0,Feasible,76,2,4
18.9799,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
13.9711,Infeasible,76,2,4
7.0,Feasible,76,2,4
2.0,Infeasible,76,2,4
13.9711,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
13.9711,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
13.0,Feasible,76,2,4
13.0,Feasible,76,2,4
18.9799,Infeasible,76,2,4
7.0,Feasible,76,2,4
13.0,Feasible,76,2,4
18.9799,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
7.0,Feasible,76,2,4
13.0,Feasible,76,2,4
6.0,Feasible,76,2,4
13.0,Feasible,76,2,4
7.0,Feasible,76,2,4
13.9711,Infeasible,76,2,4
7.0,Feasible,76,2,4
18.9799,Infeasible,76,2,4
13.0,Feasible,76,2,4
7.0,Feasible,76,2,4
18.9799,Infeasible,76,2,4
18.9799,Infeasible,76,2,4
13.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
13.9711,Infeasible,77,2,4
13.0,Feasible,77,2,4
13.9711,Infeasible,77,2,4
13.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,77,2,4
,Infeasible,77,2,4
13.9711,Infeasible,77,2,4
13.9711,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
7.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,77,2,4
13.9711,Infeasible,77,2,4
13.0,Feasible,77,2,4
13.0,Feasible,77,2,4
6.0,Feasible,77,2,4
13.0,Feasible,77,2,4
7.0,Feasible,77,2,4
13.0,Feasible,77,2,4
13.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
6.0,Feasible,77,2,4
13.9711,Infeasible,77,2,4
7.0,Feasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,77,2,4
-3.0,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
13.9711,Infeasible,77,2,4
7.0,Feasible,77,2,4
13.0,Feasible,77,2,4
6.0,Feasible,77,2,4
13.9711,Infeasible,77,2,4
13.9711,Infeasible,77,2,4
13.0,Feasible,77,2,4
,Infeasible,77,2,4
18.9799,Infeasible,77,2,4
13.0,Feasible,78,2,4
13.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
18.9799,Infeasible,78,2,4
13.9711,Infeasible,78,2,4
13.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
13.0,Feasible,78,2,4
13.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
18.9799,Infeasible,78,2,4
7.0,Feasible,78,2,4
7.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
7.0,Feasible,78,2,4
13.0,Feasible,78,2,4
18.9799,Infeasible,78,2,4
13.0,Feasible,78,2,4
13.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
7.0,Feasible,78,2,4
-44.02889999999999,Infeasible,78,2,4
6.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
13.9711,Infeasible,78,2,4
18.9799,Infeasible,78,2,4
13.9711,Infeasible,78,2,4
6.0,Feasible,78,2,4
18.9799,Infeasible,78,2,4
13.0,Feasible,78,2,4
13.0,Feasible,78,2,4
13.9711,Infeasible,78,2,4
13.9711,Infeasible,78,2,4
13.0,Feasible,78,2,4
7.0,Feasible,78,2,4
18.9799,Infeasible,78,2,4
7.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
-3.0,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.0,Feasible,79,2,4
,Infeasible,79,2,4
13.0,Feasible,79,2,4
13.0,Feasible,79,2,4
6.0,Feasible,79,2,4
18.9799,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
7.0,Feasible,79,2,4
13.0,Feasible,79,2,4
7.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
7.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
13.0,Feasible,79,2,4
7.0,Feasible,79,2,4
13.0,Feasible,79,2,4
13.0,Feasible,79,2,4
13.0,Feasible,79,2,4
18.9799,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
13.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
7.0,Feasible,79,2,4
13.0,Feasible,79,2,4
13.0,Feasible,79,2,4
7.0,Feasible,79,2,4
13.9711,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
18.9799,Infeasible,79,2,4
13.9711,Infeasible,79,2,4
13.0,Feasible,79,2,4
13.9711,Infeasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
-45.0,Infeasible,80,2,4
7.0,Feasible,80,2,4
13.9711,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
13.9711,Infeasible,80,2,4
13.0,Feasible,80,2,4
7.0,Feasible,80,2,4
13.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
6.0,Feasible,80,2,4
13.0,Feasible,80,2,4
7.0,Feasible,80,2,4
13.9711,Infeasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
7.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
13.9711,Infeasible,80,2,4
13.0,Feasible,80,2,4
6.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
7.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.9711,Infeasible,80,2,4
13.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
7.0,Feasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
13.0,Feasible,80,2,4
13.9711,Infeasible,80,2,4
7.0,Feasible,80,2,4
18.9799,Infeasible,80,2,4
13.0,Feasible,80,2,4
18.9799,Infeasible,81,2,4
-44.02889999999999,Infeasible,81,2,4
13.0,Feasible,81,2,4
13.0,Feasible,81,2,4
13.9711,Infeasible,81,2,4
13.0,Feasible,81,2,4
,Infeasible,81,2,4
18.9799,Infeasible,81,2,4
13.9711,Infeasible,81,2,4
13.0,Feasible,81,2,4
-45.0,Infeasible,81,2,4
13.0,Feasible,81,2,4
13.0,Feasible,81,2,4
13.0,Feasible,81,2,4
18.9799,Infeasible,81,2,4
13.9711,Infeasible,81,2,4
7.0,Feasible,81,2,4
13.9711,Infeasible,81,2,4
7.0,Feasible,81,2,4
18.9799,Infeasible,81,2,4
18.9799,Infeasible,81,2,4
13.0,Feasible,81,2,4
7.0,Feasible,81,2,4
7.0,Feasible,81,2,4
18.9799,Infeasible,81,2,4
18.9799,Infeasible,81,2,4
13.0,Feasible,81,2,4
7.0,Feasible,81,2,4
13.0,Feasible,81,2,4
7.0,Feasible,81,2,4
13.0,Feasible,81,2,4
13.9711,Infeasible,81,2,4
13.0,Feasible,82,2,4
13.9711,Infeasible,82,2,4
7.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
7.0,Feasible,82,2,4
13.9711,Infeasible,82,2,4
7.0,Feasible,82,2,4
13.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
7.0,Feasible,82,2,4
13.0,Feasible,82,2,4
7.0,Feasible,82,2,4
7.0,Feasible,82,2,4
13.0,Feasible,82,2,4
6.0,Feasible,82,2,4
13.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
13.0,Feasible,82,2,4
6.0,Feasible,82,2,4
13.9711,Infeasible,82,2,4
13.0,Feasible,82,2,4
13.9711,Infeasible,82,2,4
7.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
6.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
13.9711,Infeasible,82,2,4
13.0,Feasible,82,2,4
13.9711,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
13.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
18.9799,Infeasible,82,2,4
7.0,Feasible,82,2,4
18.9799,Infeasible,82,2,4
13.0,Feasible,82,2,4
7.0,Feasible,82,2,4
13.9711,Infeasible,83,2,4
18.9799,Infeasible,83,2,4
13.0,Feasible,83,2,4
-44.02889999999999,Infeasible,83,2,4
13.9711,Infeasible,83,2,4
13.0,Feasible,83,2,4
18.9799,Infeasible,83,2,4
18.9799,Infeasible,83,2,4
13.0,Feasible,83,2,4
13.0,Feasible,83,2,4
13.0,Feasible,83,2,4
13.0,Feasible,83,2,4
13.9711,Infeasible,83,2,4
13.0,Feasible,83,2,4
13.0,Feasible,83,2,4
13.9711,Infeasible,83,2,4
18.9799,Infeasible,83,2,4
13.0,Feasible,83,2,4
13.0,Feasible,83,2,4
18.9799,Infeasible,83,2,4
13.9711,Infeasible,83,2,4
18.9799,Infeasible,83,2,4
18.9799,Infeasible,83,2,4
13.9711,Infeasible,83,2,4
6.0,Feasible,83,2,4
13.0,Feasible,83,2,4
18.9799,Infeasible,83,2,4
13.0,Feasible,83,2,4
13.9711,Infeasible,83,2,4
13.9711,Infeasible,83,2,4
6.0,Feasible,83,2,4
13.9711,Infeasible,83,2,4
13.0,Feasible,83,2,4
18.9799,Infeasible,83,2,4
7.0,Feasible,83,2,4
-45.0,Infeasible,83,2,4
13.0,Feasible,83,2,4
13.9711,Infeasible,83,2,4
13.9711,Infeasible,84,2,4
13.0,Feasible,84,2,4
7.0,Feasible,84,2,4
13.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
13.0,Feasible,84,2,4
7.0,Feasible,84,2,4
13.9711,Infeasible,84,2,4
13.9711,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
13.0,Feasible,84,2,4
13.0,Feasible,84,2,4
13.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
13.9711,Infeasible,84,2,4
7.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
13.9711,Infeasible,84,2,4
7.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
13.0,Feasible,84,2,4
7.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
7.0,Feasible,84,2,4
13.9711,Infeasible,84,2,4
-45.0,Infeasible,84,2,4
13.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
7.0,Feasible,84,2,4
13.9711,Infeasible,84,2,4
13.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
13.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
7.0,Feasible,84,2,4
7.0,Feasible,84,2,4
18.9799,Infeasible,84,2,4
13.9711,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
18.9799,Infeasible,84,2,4
13.0,Feasible,84,2,4
,Infeasible,84,2,4
13.0,Feasible,84,2,4
13.9711,Infeasible,84,2,4
7.0,Feasible,84,2,4
7.0,Feasible,85,2,4
13.0,Feasible,85,2,4
13.0,Feasible,85,2,4
18.9799,Infeasible,85,2,4
,Infeasible,85,2,4
18.9799,Infeasible,85,2,4
13.0,Feasible,85,2,4
13.9711,Infeasible,85,2,4
6.0,Feasible,85,2,4
13.9711,Infeasible,85,2,4
13.0,Feasible,85,2,4
18.9799,Infeasible,85,2,4
13.0,Feasible,85,2,4
13.9711,Infeasible,85,2,4
18.9799,Infeasible,85,2,4
13.9711,Infeasible,85,2,4
7.0,Feasible,85,2,4
7.0,Feasible,85,2,4
18.9799,Infeasible,85,2,4
13.0,Feasible,85,2,4
13.9711,Infeasible,85,2,4
13.0,Feasible,85,2,4
7.0,Feasible,85,2,4
13.9711,Infeasible,85,2,4
13.9711,Infeasible,85,2,4
18.9799,Infeasible,86,2,4
13.9711,Infeasible,86,2,4
7.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
13.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
13.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
7.0,Feasible,86,2,4
18.9799,Infeasible,86,2,4
7.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
13.0,Feasible,86,2,4
18.9799,Infeasible,86,2,4
18.9799,Infeasible,86,2,4
7.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
7.0,Feasible,86,2,4
7.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
7.0,Feasible,86,2,4
18.9799,Infeasible,86,2,4
6.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
6.0,Feasible,86,2,4
18.9799,Infeasible,86,2,4
7.0,Feasible,86,2,4
13.0,Feasible,86,2,4
13.0,Feasible,86,2,4
7.0,Feasible,86,2,4
13.9711,Infeasible,86,2,4
13.0,Feasible,86,2,4
18.9799,Infeasible,86,2,4
13.0,Feasible,86,2,4
6.0,Feasible,86,2,4
6.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
7.0,Feasible,87,2,4
7.0,Feasible,87,2,4
13.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
7.0,Feasible,87,2,4
13.0,Feasible,87,2,4
6.0,Feasible,87,2,4
13.9711,Infeasible,87,2,4
13.0,Feasible,87,2,4
13.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
13.0,Feasible,87,2,4
13.0,Feasible,87,2,4
6.0,Feasible,87,2,4
13.9711,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
-4.0,Infeasible,87,2,4
6.0,Feasible,87,2,4
13.9711,Infeasible,87,2,4
6.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
13.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
6.0,Feasible,87,2,4
7.0,Feasible,87,2,4
7.0,Feasible,87,2,4
,Infeasible,87,2,4
7.0,Feasible,87,2,4
7.0,Feasible,87,2,4
13.0,Feasible,87,2,4
13.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
13.0,Feasible,87,2,4
18.9799,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
13.0,Feasible,87,2,4
13.9711,Infeasible,87,2,4
13.9711,Infeasible,87,2,4
13.0,Feasible,87,2,4
13.9711,Infeasible,88,2,4
18.9799,Infeasible,88,2,4
18.9799,Infeasible,88,2,4
7.0,Feasible,88,2,4
18.9799,Infeasible,88,2,4
13.0,Feasible,88,2,4
13.0,Feasible,88,2,4
7.0,Feasible,88,2,4
7.0,Feasible,88,2,4
7.0,Feasible,88,2,4
13.0,Feasible,88,2,4
7.0,Feasible,88,2,4
18.9799,Infeasible,88,2,4
7.0,Feasible,88,2,4
7.0,Feasible,88,2,4
7.0,Feasible,88,2,4
18.9799,Infeasible,88,2,4
13.9711,Infeasible,88,2,4
18.9799,Infeasible,88,2,4
13.0,Feasible,88,2,4
7.0,Feasible,88,2,4
7.0,Feasible,88,2,4
13.0,Feasible,88,2,4
13.0,Feasible,88,2,4
18.9799,Infeasible,88,2,4
7.0,Feasible,88,2,4
13.9711,Infeasible,88,2,4
13.0,Feasible,88,2,4
13.0,Feasible,88,2,4
13.0,Feasible,88,2,4
13.0,Feasible,88,2,4
13.9711,Infeasible,88,2,4
18.9799,Infeasible,88,2,4
-45.0,Infeasible,88,2,4
18.9799,Infeasible,88,2,4
13.0,Feasible,88,2,4
18.9799,Infeasible,88,2,4
13.0,Feasible,89,2,4
13.0,Feasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.0,Feasible,89,2,4
18.9799,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
18.9799,Infeasible,89,2,4
7.0,Feasible,89,2,4
7.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
13.9711,Infeasible,89,2,4
13.0,Feasible,89,2,4
18.9799,Infeasible,89,2,4
7.0,Feasible,89,2,4
6.0,Feasible,89,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
7.0,Feasible,90,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
13.0,Feasible,90,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
13.9711,Infeasible,90,2,4
18.9799,Infeasible,90,2,4
18.9799,Infeasible,90,2,4
13.0,Feasible,90,2,4
18.9799,Infeasible,90,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
-119.02010000000001,Infeasible,90,2,4
7.0,Feasible,90,2,4
13.0,Feasible,90,2,4
18.9799,Infeasible,90,2,4
7.0,Feasible,90,2,4
6.0,Feasible,90,2,4
13.9711,Infeasible,90,2,4
18.9799,Infeasible,90,2,4
13.0,Feasible,90,2,4
18.9799,Infeasible,90,2,4
13.9711,Infeasible,90,2,4
13.0,Feasible,90,2,4
7.0,Feasible,90,2,4
13.0,Feasible,91,2,4
7.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
18.9799,Infeasible,91,2,4
13.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
18.9799,Infeasible,91,2,4
7.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
13.0,Feasible,91,2,4
-4.0,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
18.9799,Infeasible,91,2,4
18.9799,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
7.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
18.9799,Infeasible,91,2,4
13.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
-45.0,Infeasible,91,2,4
7.0,Feasible,91,2,4
7.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
7.0,Feasible,91,2,4
13.0,Feasible,91,2,4
13.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
7.0,Feasible,91,2,4
18.9799,Infeasible,91,2,4
13.0,Feasible,91,2,4
13.9711,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.9711,Infeasible,91,2,4
13.0,Feasible,91,2,4
7.0,Feasible,92,2,4
13.9711,Infeasible,92,2,4
13.0,Feasible,92,2,4
