Individual,Run,Variant,Input,Feasibility
56,15,2,3,Infeasible
57,15,2,3,Infeasible
58,15,2,3,Infeasible
59,15,2,3,Infeasible
60,15,2,3,Infeasible
61,15,2,3,Infeasible
62,15,2,3,Infeasible
63,15,2,3,Infeasible
64,15,2,3,Infeasible
65,15,2,3,Infeasible
66,15,2,3,Infeasible
67,15,2,3,Infeasible
68,15,2,3,Infeasible
69,15,2,3,Infeasible
70,15,2,3,Infeasible
71,15,2,3,Infeasible
72,15,2,3,Infeasible
73,15,2,3,Infeasible
74,15,2,3,Infeasible
75,15,2,3,Infeasible
76,15,2,3,Infeasible
77,15,2,3,Infeasible
78,15,2,3,Infeasible
79,15,2,3,Infeasible
80,15,2,3,Infeasible
81,15,2,3,Infeasible
82,15,2,3,Infeasible
83,15,2,3,Infeasible
84,15,2,3,Infeasible
85,15,2,3,Infeasible
86,15,2,3,Infeasible
87,15,2,3,Infeasible
88,15,2,3,Infeasible
89,15,2,3,Infeasible
90,15,2,3,Infeasible
91,15,2,3,Infeasible
0,16,2,1,Infeasible
1,16,2,1,Infeasible
2,16,2,1,Infeasible
3,16,2,1,Infeasible
4,16,2,1,Infeasible
5,16,2,1,Infeasible
6,16,2,1,Infeasible
7,16,2,1,Infeasible
8,16,2,1,Infeasible
9,16,2,1,Infeasible
10,16,2,1,Infeasible
11,16,2,1,Infeasible
12,16,2,1,Infeasible
13,16,2,1,Infeasible
