Region,category,cat_score,childRegions,RId
Australia,culinary,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,cities & architecture,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,shopping,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,jan,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,aug,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,sep,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,may,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,feb,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,mar,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,apr,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,jun,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,oct,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,dec,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,entertainment,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,watersports,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,beach,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,average weekly cost,560.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,hiking,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,nature & wildlife,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,Safety from crime,4.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia,nov,3.0,"Australia, New Zealand, Pacific, Papua New Guinea, Australia Northeast, Australia South, Australia West, Melanesia, Micronesia, Polynesia",6
Australia Northeast,entertainment,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,jun,4.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,beach,5.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,Weeks to Upper Quantile,1.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,may,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,nature & wildlife,4.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,Safety from crime,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,average weekly cost,0.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,Weeks to Lower Quantile,1.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,hiking,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,wintersports,1.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,watersports,5.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,aug,5.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,apr,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,mar,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,feb,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,jan,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,shopping,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,cities & architecture,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,culinary,2.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,jul,4.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,dec,3.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,sep,5.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,oct,5.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,nov,4.0,"Australia Northeast, Australia South, Australia West",7
Australia Northeast,culture,3.0,"Australia Northeast, Australia South, Australia West",7
Australia South,Safety from crime,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,Weeks to Upper Quantile,1.0,"Australia Northeast, Australia South, Australia West",8
Australia South,culture,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,nature & wildlife,4.0,"Australia Northeast, Australia South, Australia West",8
Australia South,Weeks to Lower Quantile,1.0,"Australia Northeast, Australia South, Australia West",8
Australia South,wintersports,1.0,"Australia Northeast, Australia South, Australia West",8
Australia South,dec,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,watersports,4.0,"Australia Northeast, Australia South, Australia West",8
Australia South,average weekly cost,0.0,"Australia Northeast, Australia South, Australia West",8
Australia South,aug,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,jul,2.0,"Australia Northeast, Australia South, Australia West",8
Australia South,jun,2.0,"Australia Northeast, Australia South, Australia West",8
Australia South,may,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,apr,5.0,"Australia Northeast, Australia South, Australia West",8
Australia South,mar,5.0,"Australia Northeast, Australia South, Australia West",8
Australia South,nov,5.0,"Australia Northeast, Australia South, Australia West",8
Australia South,entertainment,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,feb,4.0,"Australia Northeast, Australia South, Australia West",8
Australia South,shopping,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,cities & architecture,3.0,"Australia Northeast, Australia South, Australia West",8
Australia South,culinary,2.0,"Australia Northeast, Australia South, Australia West",8
Australia South,beach,4.0,"Australia Northeast, Australia South, Australia West",8
Australia South,hiking,4.0,"Australia Northeast, Australia South, Australia West",8
Australia South,sep,5.0,"Australia Northeast, Australia South, Australia West",8
Australia South,oct,5.0,"Australia Northeast, Australia South, Australia West",8
Australia South,jan,3.0,"Australia Northeast, Australia South, Australia West",8
Australia West,nov,5.0,"Australia Northeast, Australia South, Australia West",9
Australia West,dec,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,Safety from crime,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,Weeks to Lower Quantile,16.0,"Australia Northeast, Australia South, Australia West",9
Australia West,average weekly cost,0.0,"Australia Northeast, Australia South, Australia West",9
Australia West,oct,5.0,"Australia Northeast, Australia South, Australia West",9
Australia West,jul,2.0,"Australia Northeast, Australia South, Australia West",9
Australia West,aug,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,Weeks to Upper Quantile,2.0,"Australia Northeast, Australia South, Australia West",9
Australia West,nature & wildlife,4.0,"Australia Northeast, Australia South, Australia West",9
Australia West,hiking,4.0,"Australia Northeast, Australia South, Australia West",9
Australia West,beach,4.0,"Australia Northeast, Australia South, Australia West",9
Australia West,watersports,4.0,"Australia Northeast, Australia South, Australia West",9
Australia West,entertainment,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,culture,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,sep,5.0,"Australia Northeast, Australia South, Australia West",9
Australia West,culinary,2.0,"Australia Northeast, Australia South, Australia West",9
Australia West,shopping,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,jan,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,feb,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,mar,5.0,"Australia Northeast, Australia South, Australia West",9
Australia West,apr,4.0,"Australia Northeast, Australia South, Australia West",9
Australia West,may,3.0,"Australia Northeast, Australia South, Australia West",9
Australia West,jun,2.0,"Australia Northeast, Australia South, Australia West",9
Australia West,cities & architecture,2.0,"Australia Northeast, Australia South, Australia West",9
Australia West,wintersports,1.0,"Australia Northeast, Australia South, Australia West",9
Austria,Weeks to Lower Quantile,1.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,nature & wildlife,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,Safety from crime,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,jun,5.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,dec,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,nov,2.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,Weeks to Upper Quantile,1.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,oct,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,sep,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,aug,5.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,jul,5.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,average weekly cost,500.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,may,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,apr,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,mar,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,jan,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,shopping,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,cities & architecture,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,culinary,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,culture,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,wintersports,5.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,entertainment,3.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,watersports,2.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,beach,1.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,hiking,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Austria,feb,4.0,"Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein",10
Bahamas  Turks and Caicos Islands,dec,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,entertainment,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,beach,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,nov,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,hiking,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,nature & wildlife,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,Safety from crime,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,Weeks to Lower Quantile,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,average weekly cost,725.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,watersports,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,cities & architecture,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,Weeks to Upper Quantile,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,wintersports,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,culture,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,culinary,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,oct,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,jan,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,feb,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,shopping,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,apr,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,may,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,jun,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,jul,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,aug,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,sep,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
Bahamas  Turks and Caicos Islands,mar,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",11
